	topicCategory	_id
4	Behavioral Research	pmid33170494
4	Behavioral Research	pmid33198047
4	Behavioral Research	pmid32981074
4	Behavioral Research	pmid33189356
4	Behavioral Research	pmid32602150
4	Behavioral Research	pmid33823964
4	Behavioral Research	pmid33771274
4	Behavioral Research	pmid33830913
4	Behavioral Research	pmid33889102
4	Behavioral Research	pmid33566664
4	Behavioral Research	pmid33243764
4	Behavioral Research	pmid33133603
4	Behavioral Research	pmid33595426
4	Behavioral Research	pmid33428465
4	Behavioral Research	pmid33110413
4	Behavioral Research	pmid34102507
4	Behavioral Research	pmid32277874
4	Behavioral Research	pmid32722711
4	Behavioral Research	pmid34036952
4	Behavioral Research	pmid33221114
4	Behavioral Research	pmid32517294
4	Behavioral Research	pmid32798035
4	Behavioral Research	pmid34069737
4	Behavioral Research	pmid33444432
4	Behavioral Research	pmid33839557
4	Behavioral Research	pmid32400858
4	Behavioral Research	pmid33927956
4	Behavioral Research	pmid34074140
4	Behavioral Research	pmid33821225
4	Behavioral Research	pmid32400859
4	Behavioral Research	pmid32463127
4	Behavioral Research	pmid33150930
4	Behavioral Research	pmid33029818
4	Behavioral Research	pmid34106264
4	Behavioral Research	pmid33752758
4	Behavioral Research	pmid33464469
4	Behavioral Research	pmid32972313
4	Behavioral Research	pmid33996384
4	Behavioral Research	pmid33544761
4	Behavioral Research	pmid33482422
4	Behavioral Research	pmid33924558
4	Behavioral Research	pmid32505493
4	Behavioral Research	pmid33975257
4	Behavioral Research	pmid32343013
4	Behavioral Research	pmid33487098
4	Behavioral Research	pmid33091284
4	Behavioral Research	pmid33951258
4	Behavioral Research	pmid32988427
4	Behavioral Research	pmid32881129
5	Behavioral Research	pmid34089978
5	Behavioral Research	pmid33211796
5	Behavioral Research	pmid32527700
5	Behavioral Research	pmid32400850
5	Behavioral Research	pmid33576242
5	Behavioral Research	pmid32400874
5	Behavioral Research	pmid32556079
5	Behavioral Research	pmid32400878
5	Behavioral Research	pmid32400852
5	Behavioral Research	pmid32836303
5	Behavioral Research	pmid32850151
5	Behavioral Research	pmid32735694
5	Behavioral Research	pmid33569033
5	Behavioral Research	pmid32665039
5	Behavioral Research	pmid33050945
5	Behavioral Research	pmid32364011
6	Behavioral Research	pmid33185488
6	Behavioral Research	pmid34025541
6	Behavioral Research	pmid33189598
6	Behavioral Research	pmid34001863
6	Behavioral Research	pmid34047221
6	Behavioral Research	pmid33658871
6	Behavioral Research	pmid33212203
6	Behavioral Research	pmid33908601
6	Behavioral Research	pmid32283510
6	Behavioral Research	pmid32810720
6	Behavioral Research	pmid33410987
6	Behavioral Research	pmid33553084
6	Behavioral Research	pmid33302251
6	Behavioral Research	pmid33780402
6	Behavioral Research	pmid32989798
6	Behavioral Research	pmid33891160
6	Behavioral Research	pmid33312136
6	Behavioral Research	pmid33765354
6	Behavioral Research	pmid33623339
6	Behavioral Research	pmid33591604
6	Behavioral Research	pmid33792912
6	Behavioral Research	pmid33947509
6	Behavioral Research	pmid32518768
6	Behavioral Research	pmid33616300
6	Behavioral Research	pmid33132942
6	Behavioral Research	pmid34062769
6	Behavioral Research	pmid33518865
6	Behavioral Research	pmid34130277
6	Behavioral Research	pmid33488463
6	Behavioral Research	pmid34145019
6	Behavioral Research	pmid33764611
6	Behavioral Research	pmid34154666
6	Behavioral Research	pmid34136457
6	Behavioral Research	pmid33282567
6	Behavioral Research	pmid33785982
6	Behavioral Research	pmid33264750
6	Behavioral Research	pmid33072418
6	Behavioral Research	pmid33038478
6	Behavioral Research	pmid32599546
6	Behavioral Research	pmid33166287
6	Behavioral Research	pmid32845582
6	Behavioral Research	pmid33556293
6	Behavioral Research	pmid33713605
6	Behavioral Research	pmid33593267
6	Behavioral Research	pmid32996188
6	Behavioral Research	pmid34122183
6	Behavioral Research	pmid32990239
6	Behavioral Research	pmid32868996
6	Behavioral Research	pmid32328363
6	Behavioral Research	pmid33632035
6	Behavioral Research	pmid33726571
6	Behavioral Research	pmid32688277
6	Behavioral Research	pmid33343156
6	Behavioral Research	pmid33997362
6	Behavioral Research	pmid33661755
6	Behavioral Research	pmid33572883
6	Behavioral Research	pmid32885361
6	Behavioral Research	pmid32829073
6	Behavioral Research	pmid33619458
6	Behavioral Research	pmid33227077
6	Behavioral Research	pmid33054515
6	Behavioral Research	pmid33782299
6	Behavioral Research	pmid33362628
6	Behavioral Research	pmid33381288
6	Behavioral Research	pmid33314469
6	Behavioral Research	pmid33479070
6	Behavioral Research	pmid33730077
6	Behavioral Research	pmid32298227
6	Behavioral Research	pmid33776382
6	Behavioral Research	pmid34095563
6	Behavioral Research	pmid32871487
6	Behavioral Research	pmid33492755
6	Behavioral Research	pmid32776563
6	Behavioral Research	pmid33258559
6	Behavioral Research	pmid33735380
6	Behavioral Research	pmid33646068
6	Behavioral Research	pmid33912531
6	Behavioral Research	pmid33133649
6	Behavioral Research	pmid33287610
6	Behavioral Research	pmid33983005
6	Behavioral Research	pmid33428630
6	Behavioral Research	pmid33284778
6	Behavioral Research	pmid33100406
6	Behavioral Research	pmid33187723
6	Behavioral Research	pmid32982249
6	Behavioral Research	pmid33230505
6	Behavioral Research	pmid33899939
6	Behavioral Research	pmid33732672
6	Behavioral Research	pmid32404210
6	Behavioral Research	pmid34076628
6	Behavioral Research	pmid33840276
6	Behavioral Research	pmid33334335
6	Behavioral Research	pmid32904130
6	Behavioral Research	pmid33776867
6	Behavioral Research	pmid33407989
6	Behavioral Research	pmid33251098
6	Behavioral Research	pmid33192837
6	Behavioral Research	pmid34157907
6	Behavioral Research	pmid33150970
6	Behavioral Research	pmid34148227
6	Behavioral Research	pmid33823843
6	Behavioral Research	pmid33988753
6	Behavioral Research	pmid33810155
6	Behavioral Research	pmid33495972
6	Behavioral Research	pmid33281637
6	Behavioral Research	pmid32862107
6	Behavioral Research	pmid33632510
6	Behavioral Research	pmid33919519
6	Behavioral Research	pmid32837704
6	Behavioral Research	pmid33944758
6	Behavioral Research	pmid33162726
6	Behavioral Research	pmid33383396
6	Behavioral Research	pmid33357661
6	Behavioral Research	pmid32770449
6	Behavioral Research	pmid33545410
6	Behavioral Research	pmid33062331
6	Behavioral Research	pmid32226291
6	Behavioral Research	pmid32878669
6	Behavioral Research	pmid32556877
6	Behavioral Research	pmid33285369
6	Behavioral Research	pmid33512856
6	Behavioral Research	pmid33784897
6	Behavioral Research	pmid32419667
6	Behavioral Research	pmid32860475
6	Behavioral Research	pmid33302410
6	Behavioral Research	pmid33959727
6	Behavioral Research	pmid32899534
6	Behavioral Research	pmid33447101
6	Behavioral Research	pmid33049109
6	Behavioral Research	pmid32723444
6	Behavioral Research	pmid32632454
6	Behavioral Research	pmid32419840
6	Behavioral Research	pmid33959053
6	Behavioral Research	pmid33967872
6	Behavioral Research	pmid33135523
6	Behavioral Research	pmid34015622
6	Behavioral Research	pmid32960675
6	Behavioral Research	pmid32662717
6	Behavioral Research	pmid33995197
6	Behavioral Research	pmid33371799
6	Behavioral Research	pmid33804368
6	Behavioral Research	pmid34164361
6	Behavioral Research	pmid33967926
6	Behavioral Research	pmid33658046
6	Behavioral Research	pmid33469571
6	Behavioral Research	pmid34017905
6	Behavioral Research	pmid34016839
6	Behavioral Research	pmid32891063
6	Behavioral Research	pmid33201021
6	Behavioral Research	pmid32366158
6	Behavioral Research	pmid34161519
6	Behavioral Research	pmid32997683
6	Behavioral Research	pmid34042985
6	Behavioral Research	pmid33758454
6	Behavioral Research	pmid33669982
6	Behavioral Research	pmid33518862
6	Behavioral Research	pmid32796139
6	Behavioral Research	pmid33523297
6	Behavioral Research	pmid33923784
6	Behavioral Research	pmid32879730
6	Behavioral Research	pmid33400678
6	Behavioral Research	pmid32608513
6	Behavioral Research	pmid33682276
6	Behavioral Research	pmid34051515
6	Behavioral Research	pmid33430397
6	Behavioral Research	pmid32525755
6	Behavioral Research	pmid32466251
6	Behavioral Research	pmid33935818
6	Behavioral Research	pmid33043689
6	Behavioral Research	pmid33746833
6	Behavioral Research	pmid33974750
6	Behavioral Research	pmid33730044
6	Behavioral Research	pmid32667576
6	Behavioral Research	pmid33992523
6	Behavioral Research	pmid33111030
6	Behavioral Research	pmid33100114
6	Behavioral Research	pmid32836853
6	Behavioral Research	pmid33502970
6	Behavioral Research	pmid33291276
6	Behavioral Research	pmid34104010
6	Behavioral Research	pmid33818166
6	Behavioral Research	pmid33750955
6	Behavioral Research	pmid33548660
6	Behavioral Research	pmid33033485
6	Behavioral Research	pmid32601651
6	Behavioral Research	pmid34078469
6	Behavioral Research	pmid33240178
6	Behavioral Research	pmid33716846
6	Behavioral Research	pmid33601873
6	Behavioral Research	pmid32914668
6	Behavioral Research	pmid32729312
6	Behavioral Research	pmid33343425
6	Behavioral Research	pmid32303023
6	Behavioral Research	pmid33019914
6	Behavioral Research	pmid32893725
6	Behavioral Research	pmid32404230
6	Behavioral Research	pmid33126583
6	Behavioral Research	pmid33557816
6	Behavioral Research	pmid33765039
6	Behavioral Research	pmid33477161
6	Behavioral Research	pmid34123997
6	Behavioral Research	pmid34152874
6	Behavioral Research	pmid33250092
6	Behavioral Research	pmid32600945
6	Behavioral Research	pmid33400314
6	Behavioral Research	pmid33230697
6	Behavioral Research	pmid33209901
6	Behavioral Research	pmid32670100
6	Behavioral Research	pmid32574244
6	Behavioral Research	pmid32567466
6	Behavioral Research	pmid33848964
6	Behavioral Research	pmid34093889
6	Behavioral Research	pmid32904621
6	Behavioral Research	pmid33649750
6	Behavioral Research	pmid34067365
6	Behavioral Research	pmid34128877
6	Behavioral Research	pmid33013500
6	Behavioral Research	pmid33802870
6	Behavioral Research	pmid33948048
6	Behavioral Research	pmid33830208
6	Behavioral Research	pmid33527075
6	Behavioral Research	pmid33240163
6	Behavioral Research	pmid33193771
6	Behavioral Research	pmid32580107
6	Behavioral Research	pmid33148229
6	Behavioral Research	pmid34122237
6	Behavioral Research	pmid33391100
6	Behavioral Research	pmid33810225
6	Behavioral Research	pmid33219739
6	Behavioral Research	pmid33362626
6	Behavioral Research	pmid33043677
6	Behavioral Research	pmid32972360
6	Behavioral Research	pmid33476753
6	Behavioral Research	pmid32837785
6	Behavioral Research	pmid32937929
6	Behavioral Research	pmid34054645
6	Behavioral Research	pmid34149544
6	Behavioral Research	pmid33601700
6	Behavioral Research	pmid34043731
6	Behavioral Research	pmid33927522
6	Behavioral Research	pmid33446428
6	Behavioral Research	pmid33173523
6	Behavioral Research	pmid33165368
6	Behavioral Research	pmid33141987
6	Behavioral Research	pmid33517747
6	Behavioral Research	pmid34102549
6	Behavioral Research	pmid33899826
6	Behavioral Research	pmid33829918
6	Behavioral Research	pmid34095501
6	Behavioral Research	pmid33191967
6	Behavioral Research	pmid33531775
6	Behavioral Research	pmid34018193
6	Behavioral Research	pmid32975206
6	Behavioral Research	pmid33180743
6	Behavioral Research	pmid33499409
6	Behavioral Research	pmid33910550
6	Behavioral Research	pmid33278857
6	Behavioral Research	pmid33442258
6	Behavioral Research	pmid32841152
6	Behavioral Research	pmid33117227
6	Behavioral Research	pmid34072561
6	Behavioral Research	pmid34001698
6	Behavioral Research	pmid33411812
6	Behavioral Research	pmid33643123
6	Behavioral Research	pmid33765493
6	Behavioral Research	pmid33495259
6	Behavioral Research	pmid33992201
6	Behavioral Research	pmid32855777
6	Behavioral Research	pmid33546028
6	Behavioral Research	pmid33525673
6	Behavioral Research	pmid33654058
6	Behavioral Research	pmid32507119
6	Behavioral Research	pmid33814870
6	Behavioral Research	pmid33797407
6	Behavioral Research	pmid33584382
6	Behavioral Research	pmid33210718
6	Behavioral Research	pmid32660876
6	Behavioral Research	pmid33280141
6	Behavioral Research	pmid32871675
6	Behavioral Research	pmid33194995
6	Behavioral Research	pmid33232827
6	Behavioral Research	pmid33369590
6	Behavioral Research	pmid34041973
6	Behavioral Research	pmid33907351
6	Behavioral Research	pmid32474914
6	Behavioral Research	pmid33924010
6	Behavioral Research	pmid33750463
6	Behavioral Research	pmid33921429
6	Behavioral Research	pmid33635508
6	Behavioral Research	pmid32416527
6	Behavioral Research	pmid33371250
6	Behavioral Research	pmid33120327
6	Behavioral Research	pmid32759877
6	Behavioral Research	pmid32842622
6	Behavioral Research	pmid32405955
6	Behavioral Research	pmid34049844
6	Behavioral Research	pmid33758758
6	Behavioral Research	pmid32375011
6	Behavioral Research	pmid34137109
6	Behavioral Research	pmid33312141
6	Behavioral Research	pmid33771339
6	Behavioral Research	pmid33838066
6	Behavioral Research	pmid34062321
6	Behavioral Research	pmid32973575
6	Behavioral Research	pmid32745794
6	Behavioral Research	pmid33673237
6	Behavioral Research	pmid32674285
6	Behavioral Research	pmid33623449
6	Behavioral Research	pmid34057046
6	Behavioral Research	pmid33311709
6	Behavioral Research	pmid33480882
6	Behavioral Research	pmid32604477
6	Behavioral Research	pmid33709038
6	Behavioral Research	pmid33921546
6	Behavioral Research	pmid33582223
6	Behavioral Research	pmid32629915
6	Behavioral Research	pmid33218215
6	Behavioral Research	pmid33180783
6	Behavioral Research	pmid34072431
6	Behavioral Research	pmid33400409
6	Behavioral Research	pmid33500389
6	Behavioral Research	pmid34161297
6	Behavioral Research	pmid32947051
6	Behavioral Research	pmid33118506
6	Behavioral Research	pmid33756003
6	Behavioral Research	pmid33237877
6	Behavioral Research	pmid33138855
6	Behavioral Research	pmid32780633
6	Behavioral Research	pmid33646163
6	Behavioral Research	pmid33615018
6	Behavioral Research	pmid33960758
6	Behavioral Research	pmid33574756
6	Behavioral Research	pmid34105744
6	Behavioral Research	pmid33453012
6	Behavioral Research	pmid33110588
6	Behavioral Research	pmid32674361
6	Behavioral Research	pmid33312024
6	Behavioral Research	pmid33111369
6	Behavioral Research	pmid33936922
6	Behavioral Research	pmid33120930
6	Behavioral Research	pmid32848481
6	Behavioral Research	pmid34043898
6	Behavioral Research	pmid33984074
6	Behavioral Research	pmid33828514
6	Behavioral Research	pmid32613659
6	Behavioral Research	pmid33052535
6	Behavioral Research	pmid32463284
6	Behavioral Research	pmid33769657
6	Behavioral Research	pmid33769142
6	Behavioral Research	pmid32929212
6	Behavioral Research	pmid33221013
6	Behavioral Research	pmid32812233
6	Behavioral Research	pmid33910656
6	Behavioral Research	pmid34087516
6	Behavioral Research	pmid34108910
6	Behavioral Research	pmid32988955
6	Behavioral Research	pmid32792998
6	Behavioral Research	pmid32991104
6	Behavioral Research	pmid32834969
6	Behavioral Research	pmid33757651
6	Behavioral Research	pmid32530552
6	Behavioral Research	pmid32837674
6	Behavioral Research	pmid34157001
6	Behavioral Research	pmid33570500
6	Behavioral Research	pmid32204411
6	Behavioral Research	pmid33254202
6	Behavioral Research	pmid32710536
6	Behavioral Research	pmid33855316
6	Behavioral Research	pmid33240124
6	Behavioral Research	pmid33571791
6	Behavioral Research	pmid32866802
6	Behavioral Research	pmid33227044
6	Behavioral Research	pmid33454941
6	Behavioral Research	pmid33839602
6	Behavioral Research	pmid33306748
6	Behavioral Research	pmid33232377
6	Behavioral Research	pmid33387848
6	Behavioral Research	pmid32837936
6	Behavioral Research	pmid33317190
6	Behavioral Research	pmid34125868
6	Behavioral Research	pmid33255569
6	Behavioral Research	pmid32946619
6	Behavioral Research	pmid34027184
6	Behavioral Research	pmid32413617
6	Behavioral Research	pmid33938566
6	Behavioral Research	pmid33028449
6	Behavioral Research	pmid32677575
6	Behavioral Research	pmid34126854
6	Behavioral Research	pmid34152865
6	Behavioral Research	pmid33907730
6	Behavioral Research	pmid34103971
6	Behavioral Research	pmid33955254
6	Behavioral Research	pmid33114550
6	Behavioral Research	pmid33876864
6	Behavioral Research	pmid33551009
6	Behavioral Research	pmid32990951
6	Behavioral Research	pmid34072357
6	Behavioral Research	pmid34106039
6	Behavioral Research	pmid34041183
